,PERMNO,date,TICKER,COMNAM,stock_return,SHROUT,RETX,market_return
215,57665,2014-03-17,NKE,NIKE INC,0.008427,707527,0.008427,0.009605
216,13788,2014-03-18,ZTS,ZOETIS INC,-0.003404,500007,-0.003404,0.007293
217,15720,2014-03-18,EIX,EDISON INTERNATIONAL,0.004198,325811,0.004198,0.007293
218,57665,2014-03-18,NKE,NIKE INC,0.008356,707527,0.008356,0.007293
219,13788,2014-03-19,ZTS,ZOETIS INC,0.021516,500007,0.021516,-0.006192
220,15720,2014-03-19,EIX,EDISON INTERNATIONAL,-0.015964,325811,-0.015964,-0.006192
221,57665,2014-03-19,NKE,NIKE INC,-0.006153,707527,-0.006153,-0.006192
222,13788,2014-03-20,ZTS,ZOETIS INC,0.006018,500007,0.006018,0.006026
223,15720,2014-03-20,EIX,EDISON INTERNATIONAL,0.004635,325811,0.004635,0.006026
224,57665,2014-03-20,NKE,NIKE INC,0.001516,707527,0.001516,0.006026
225,13788,2014-03-21,ZTS,ZOETIS INC,-0.027584,500007,-0.027584,-0.002971
226,15720,2014-03-21,EIX,EDISON INTERNATIONAL,0.035563,325811,0.035563,-0.002971
227,57665,2014-03-21,NKE,NIKE INC,-0.051217,707527,-0.051217,-0.002971
228,13788,2014-03-24,ZTS,ZOETIS INC,-0.004101,500007,-0.004101,-0.004746
229,15720,2014-03-24,EIX,EDISON INTERNATIONAL,0.007797,325811,0.007797,-0.004746
230,57665,2014-03-24,NKE,NIKE INC,-0.004654,707527,-0.004654,-0.004746
231,13788,2014-03-25,ZTS,ZOETIS INC,0.004118,500007,0.004118,0.004417
232,15720,2014-03-25,EIX,EDISON INTERNATIONAL,0.001289,325811,0.001289,0.004417
233,57665,2014-03-25,NKE,NIKE INC,-0.016163,707527,-0.016163,0.004417
234,13788,2014-03-26,ZTS,ZOETIS INC,-0.001709,500007,-0.001709,-0.007022
235,15720,2014-03-26,EIX,EDISON INTERNATIONAL,-0.010118,325811,-0.010118,-0.007022
236,57665,2014-03-26,NKE,NIKE INC,-0.005838,707527,-0.005838,-0.007022
237,13788,2014-03-27,ZTS,ZOETIS INC,0.003081,500007,0.003081,-0.001715
238,15720,2014-03-27,EIX,EDISON INTERNATIONAL,0.008084,325811,0.001487,-0.001715
239,57665,2014-03-27,NKE,NIKE INC,0.001366,707527,0.001366,-0.001715
240,13788,2014-03-28,ZTS,ZOETIS INC,-0.009898,500007,-0.009898,0.004673
241,15720,2014-03-28,EIX,EDISON INTERNATIONAL,0.025979,325811,0.025979,0.004673
242,57665,2014-03-28,NKE,NIKE INC,0.003001,707527,0.003001,0.004673
243,13788,2014-03-31,ZTS,ZOETIS INC,-0.002413,500729,-0.002413,0.007985
244,15720,2014-03-31,EIX,EDISON INTERNATIONAL,0.023874,325811,0.023874,0.007985
245,57665,2014-03-31,NKE,NIKE INC,0.004351,707527,0.004351,0.007985
246,13788,2014-04-01,ZTS,ZOETIS INC,0.014167,500729,0.014167,0.007171
247,15720,2014-04-01,EIX,EDISON INTERNATIONAL,0.000177,325811,0.000177,0.007171
248,57665,2014-04-01,NKE,NIKE INC,0.007176,707527,0.007176,0.007171
249,13788,2014-04-02,ZTS,ZOETIS INC,0.009199,500729,0.009199,0.003009
250,15720,2014-04-02,EIX,EDISON INTERNATIONAL,-0.011657,325811,-0.011657,0.003009
251,57665,2014-04-02,NKE,NIKE INC,0.002016,707527,0.002016,0.003009
252,13788,2014-04-03,ZTS,ZOETIS INC,0.0,500729,0.0,-0.001183
253,15720,2014-04-03,EIX,EDISON INTERNATIONAL,0.009114,325811,0.009114,-0.001183
254,57665,2014-04-03,NKE,NIKE INC,-0.007379,707527,-0.007379,-0.001183
255,13788,2014-04-04,ZTS,ZOETIS INC,-0.010128,500729,-0.010128,-0.012602
256,15720,2014-04-04,EIX,EDISON INTERNATIONAL,-0.009563,325811,-0.009563,-0.012602
257,57665,2014-04-04,NKE,NIKE INC,-0.015543,707527,-0.015543,-0.012602
258,13788,2014-04-07,ZTS,ZOETIS INC,-0.010914,500729,-0.010914,-0.01067
259,15720,2014-04-07,EIX,EDISON INTERNATIONAL,-0.000358,325811,-0.000358,-0.01067
260,57665,2014-04-07,NKE,NIKE INC,-0.027595,707527,-0.027595,-0.01067
261,13788,2014-04-08,ZTS,ZOETIS INC,0.005172,500729,0.005172,0.004302
262,15720,2014-04-08,EIX,EDISON INTERNATIONAL,0.00787,325811,0.00787,0.004302
263,57665,2014-04-08,NKE,NIKE INC,0.029507,707527,0.029507,0.004302
264,13788,2014-04-09,ZTS,ZOETIS INC,-0.003087,500729,-0.003087,0.011019
265,15720,2014-04-09,EIX,EDISON INTERNATIONAL,0.005146,325811,0.005146,0.011019
266,57665,2014-04-09,NKE,NIKE INC,0.008777,707527,0.008777,0.011019
267,13788,2014-04-10,ZTS,ZOETIS INC,-0.006882,500729,-0.006882,-0.02101
268,15720,2014-04-10,EIX,EDISON INTERNATIONAL,-0.001412,325811,-0.001412,-0.02101
269,57665,2014-04-10,NKE,NIKE INC,-0.01509,707527,-0.01509,-0.02101
270,13788,2014-04-11,ZTS,ZOETIS INC,-0.015939,500729,-0.015939,-0.009449
271,15720,2014-04-11,EIX,EDISON INTERNATIONAL,-0.004243,325811,-0.004243,-0.009449
272,57665,2014-04-11,NKE,NIKE INC,-0.016563,707527,-0.016563,-0.009449
273,13788,2014-04-14,ZTS,ZOETIS INC,0.002817,500729,0.002817,0.00828
274,15720,2014-04-14,EIX,EDISON INTERNATIONAL,0.005149,325811,0.005149,0.00828
275,57665,2014-04-14,NKE,NIKE INC,0.01586,707527,0.01586,0.00828
276,13788,2014-04-15,ZTS,ZOETIS INC,0.002458,500729,0.002458,0.006704
277,15720,2014-04-15,EIX,EDISON INTERNATIONAL,0.006006,325811,0.006006,0.006704
278,57665,2014-04-15,NKE,NIKE INC,-0.001382,707527,-0.001382,0.006704
279,13788,2014-04-16,ZTS,ZOETIS INC,-0.0007,500729,-0.0007,0.010552
280,15720,2014-04-16,EIX,EDISON INTERNATIONAL,-0.001054,325811,-0.001054,0.010552
281,57665,2014-04-16,NKE,NIKE INC,0.011345,707527,0.011345,0.010552
282,13788,2014-04-17,ZTS,ZOETIS INC,0.002454,500729,0.002454,0.001344
283,15720,2014-04-17,EIX,EDISON INTERNATIONAL,-0.008965,325811,-0.008965,0.001344
284,57665,2014-04-17,NKE,NIKE INC,0.012722,707527,0.012722,0.001344
285,13788,2014-04-21,ZTS,ZOETIS INC,0.015035,500729,0.015035,0.00374
286,15720,2014-04-21,EIX,EDISON INTERNATIONAL,-0.000532,325811,-0.000532,0.00374
287,57665,2014-04-21,NKE,NIKE INC,-0.001756,707527,-0.001756,0.00374
288,13788,2014-04-22,ZTS,ZOETIS INC,0.029624,500729,0.029624,0.004066
289,15720,2014-04-22,EIX,EDISON INTERNATIONAL,-0.001597,325811,-0.001597,0.004066
290,57665,2014-04-22,NKE,NIKE INC,0.006089,707527,0.006089,0.004066
291,13788,2014-04-23,ZTS,ZOETIS INC,-0.016728,500729,-0.016728,-0.00215
292,15720,2014-04-23,EIX,EDISON INTERNATIONAL,0.001422,325811,0.001422,-0.00215
293,57665,2014-04-23,NKE,NIKE INC,-0.003362,707527,-0.003362,-0.00215
294,13788,2014-04-24,ZTS,ZOETIS INC,0.019462,500729,0.017013,0.001664
295,15720,2014-04-24,EIX,EDISON INTERNATIONAL,0.0071,325811,0.0071,0.001664
296,57665,2014-04-24,NKE,NIKE INC,-0.009582,707527,-0.009582,0.001664
297,13788,2014-04-25,ZTS,ZOETIS INC,0.009033,500729,0.009033,-0.008293
298,15720,2014-04-25,EIX,EDISON INTERNATIONAL,0.003349,325811,0.003349,-0.008293
299,57665,2014-04-25,NKE,NIKE INC,-0.009402,707527,-0.009402,-0.008293
300,13788,2014-04-28,ZTS,ZOETIS INC,0.007958,500729,0.007958,0.003237
301,15720,2014-04-28,EIX,EDISON INTERNATIONAL,0.00123,325811,0.00123,0.003237
302,57665,2014-04-28,NKE,NIKE INC,-0.014168,707527,-0.014168,0.003237
303,13788,2014-04-29,ZTS,ZOETIS INC,0.004276,500729,0.004276,0.004857
304,15720,2014-04-29,EIX,EDISON INTERNATIONAL,-0.005439,325811,-0.005439,0.004857
305,57665,2014-04-29,NKE,NIKE INC,0.011302,707527,0.011302,0.004857
306,13788,2014-04-30,ZTS,ZOETIS INC,-0.008844,500729,-0.008844,0.003123
307,15720,2014-04-30,EIX,EDISON INTERNATIONAL,-0.002293,325811,-0.002293,0.003123
308,57665,2014-04-30,NKE,NIKE INC,0.006484,700581,0.006484,0.003123
309,13788,2014-05-01,ZTS,ZOETIS INC,0.001652,500729,0.001652,-4.7e-05
310,15720,2014-05-01,EIX,EDISON INTERNATIONAL,0.002475,325811,0.002475,-4.7e-05
311,57665,2014-05-01,NKE,NIKE INC,-0.000411,700581,-0.000411,-4.7e-05
312,13788,2014-05-02,ZTS,ZOETIS INC,0.010887,500729,0.010887,-0.001378
313,15720,2014-05-02,EIX,EDISON INTERNATIONAL,-0.023986,325811,-0.023986,-0.001378
314,57665,2014-05-02,NKE,NIKE INC,0.00096,700581,0.00096,-0.001378
315,13788,2014-05-05,ZTS,ZOETIS INC,-0.00359,500729,-0.00359,0.001898
316,15720,2014-05-05,EIX,EDISON INTERNATIONAL,0.010842,325811,0.010842,0.001898
317,57665,2014-05-05,NKE,NIKE INC,0.00411,700581,0.00411,0.001898
318,13788,2014-05-06,ZTS,ZOETIS INC,0.011792,500729,0.011792,-0.008985
319,15720,2014-05-06,EIX,EDISON INTERNATIONAL,0.001251,325811,0.001251,-0.008985
320,57665,2014-05-06,NKE,NIKE INC,-0.01419,700581,-0.01419,-0.008985
321,13788,2014-05-07,ZTS,ZOETIS INC,-0.007769,500729,-0.007769,0.00596
322,15720,2014-05-07,EIX,EDISON INTERNATIONAL,0.019461,325811,0.019461,0.00596
323,57665,2014-05-07,NKE,NIKE INC,-0.000969,700581,-0.000969,0.00596
324,13788,2014-05-08,ZTS,ZOETIS INC,-0.005546,500729,-0.005546,-0.001097
325,15720,2014-05-08,EIX,EDISON INTERNATIONAL,-0.017688,325811,-0.017688,-0.001097
326,57665,2014-05-08,NKE,NIKE INC,0.012053,700581,0.012053,-0.001097
327,13788,2014-05-09,ZTS,ZOETIS INC,0.001969,500729,0.001969,0.001806
328,15720,2014-05-09,EIX,EDISON INTERNATIONAL,-0.014263,325811,-0.014263,0.001806
329,57665,2014-05-09,NKE,NIKE INC,0.005476,700581,0.005476,0.001806
330,13788,2014-05-12,ZTS,ZOETIS INC,0.008841,500729,0.008841,0.009899
331,15720,2014-05-12,EIX,EDISON INTERNATIONAL,-0.008501,325811,-0.008501,0.009899
332,57665,2014-05-12,NKE,NIKE INC,0.016065,700581,0.016065,0.009899
333,13788,2014-05-13,ZTS,ZOETIS INC,-0.002597,500729,-0.002597,0.000701
334,15720,2014-05-13,EIX,EDISON INTERNATIONAL,0.002371,325811,0.002371,0.000701
335,57665,2014-05-13,NKE,NIKE INC,-0.000536,700581,-0.000536,0.000701
336,13788,2014-05-14,ZTS,ZOETIS INC,-0.002929,500729,-0.002929,-0.004558
337,15720,2014-05-14,EIX,EDISON INTERNATIONAL,0.00273,325811,0.00273,-0.004558
338,57665,2014-05-14,NKE,NIKE INC,-0.013541,700581,-0.013541,-0.004558
339,13788,2014-05-15,ZTS,ZOETIS INC,-0.005875,500729,-0.005875,-0.009363
340,15720,2014-05-15,EIX,EDISON INTERNATIONAL,0.002541,325811,0.002541,-0.009363
341,57665,2014-05-15,NKE,NIKE INC,-0.008698,700581,-0.008698,-0.009363
342,13788,2014-05-16,ZTS,ZOETIS INC,0.004596,500729,0.004596,0.003727
343,15720,2014-05-16,EIX,EDISON INTERNATIONAL,0.000724,325811,0.000724,0.003727
344,57665,2014-05-16,NKE,NIKE INC,0.01371,700581,0.01371,0.003727
345,13788,2014-05-19,ZTS,ZOETIS INC,-0.004575,500729,-0.004575,0.003886
346,15720,2014-05-19,EIX,EDISON INTERNATIONAL,-0.022431,325811,-0.022431,0.003886
347,57665,2014-05-19,NKE,NIKE INC,0.007438,700581,0.007438,0.003886
348,13788,2014-05-20,ZTS,ZOETIS INC,-0.005909,500729,-0.005909,-0.006523
349,15720,2014-05-20,EIX,EDISON INTERNATIONAL,-0.000185,325811,-0.000185,-0.006523
350,57665,2014-05-20,NKE,NIKE INC,-0.016512,700581,-0.016512,-0.006523
351,13788,2014-05-21,ZTS,ZOETIS INC,0.004623,500729,0.004623,0.00826
352,15720,2014-05-21,EIX,EDISON INTERNATIONAL,-0.005552,325811,-0.005552,0.00826
353,57665,2014-05-21,NKE,NIKE INC,0.012967,700581,0.012967,0.00826
354,13788,2014-05-22,ZTS,ZOETIS INC,-0.002959,500729,-0.002959,0.00244
355,15720,2014-05-22,EIX,EDISON INTERNATIONAL,0.011725,325811,0.011725,0.00244
356,57665,2014-05-22,NKE,NIKE INC,0.009028,700581,0.009028,0.00244
357,13788,2014-05-23,ZTS,ZOETIS INC,0.006594,500729,0.006594,0.004329
358,15720,2014-05-23,EIX,EDISON INTERNATIONAL,-0.006255,325811,-0.006255,0.004329
359,57665,2014-05-23,NKE,NIKE INC,0.012954,700581,0.012954,0.004329
360,13788,2014-05-27,ZTS,ZOETIS INC,0.005568,500729,0.005568,0.005997
361,15720,2014-05-27,EIX,EDISON INTERNATIONAL,0.001296,325811,0.001296,0.005997
362,57665,2014-05-27,NKE,NIKE INC,0.01002,700581,0.01002,0.005997
363,13788,2014-05-28,ZTS,ZOETIS INC,-0.007166,500729,-0.007166,-0.001014
364,15720,2014-05-28,EIX,EDISON INTERNATIONAL,0.004992,325811,0.004992,-0.001014
365,57665,2014-05-28,NKE,NIKE INC,-0.004438,700581,-0.004438,-0.001014
366,13788,2014-05-29,ZTS,ZOETIS INC,0.007874,500729,0.007874,0.005499
367,15720,2014-05-29,EIX,EDISON INTERNATIONAL,0.004231,325811,0.004231,0.005499
368,57665,2014-05-29,NKE,NIKE INC,0.004589,700581,0.001442,0.005499
369,13788,2014-05-30,ZTS,ZOETIS INC,-0.000651,501019,-0.000651,0.00189
370,15720,2014-05-30,EIX,EDISON INTERNATIONAL,0.010075,325811,0.010075,0.00189
371,57665,2014-05-30,NKE,NIKE INC,0.006939,700581,0.006939,0.00189
372,13788,2014-06-02,ZTS,ZOETIS INC,0.007166,501019,0.007166,0.000832
373,15720,2014-06-02,EIX,EDISON INTERNATIONAL,0.009612,325811,0.009612,0.000832
374,57665,2014-06-02,NKE,NIKE INC,-0.00247,700581,-0.00247,0.000832
375,13788,2014-06-03,ZTS,ZOETIS INC,0.010673,501019,0.010673,-0.000387
376,15720,2014-06-03,EIX,EDISON INTERNATIONAL,0.0097,325811,0.0097,-0.000387
377,57665,2014-06-03,NKE,NIKE INC,-0.01525,700581,-0.01525,-0.000387
378,13788,2014-06-04,ZTS,ZOETIS INC,0.00384,501019,0.00384,0.002108
379,15720,2014-06-04,EIX,EDISON INTERNATIONAL,-0.00338,325811,-0.00338,0.002108
380,57665,2014-06-04,NKE,NIKE INC,0.007677,700581,0.007677,0.002108
381,13788,2014-06-05,ZTS,ZOETIS INC,0.007651,501019,0.007651,0.006645
382,15720,2014-06-05,EIX,EDISON INTERNATIONAL,0.008925,325811,0.008925,0.006645
383,57665,2014-06-05,NKE,NIKE INC,-0.003415,700581,-0.003415,0.006645
384,13788,2014-06-06,ZTS,ZOETIS INC,0.004113,501019,0.004113,0.004822
385,15720,2014-06-06,EIX,EDISON INTERNATIONAL,-0.008139,325811,-0.008139,0.004822
386,57665,2014-06-06,NKE,NIKE INC,0.004745,700581,0.004745,0.004822
387,13788,2014-06-09,ZTS,ZOETIS INC,0.008507,501019,0.008507,0.000962
388,15720,2014-06-09,EIX,EDISON INTERNATIONAL,-0.006065,325811,-0.006065,0.000962
389,57665,2014-06-09,NKE,NIKE INC,0.005772,700581,0.005772,0.000962
390,13788,2014-06-10,ZTS,ZOETIS INC,0.015308,501019,0.015308,-0.000262
391,15720,2014-06-10,EIX,EDISON INTERNATIONAL,-0.003589,325811,-0.003589,-0.000262
392,57665,2014-06-10,NKE,NIKE INC,-0.004695,700581,-0.004695,-0.000262
393,13788,2014-06-11,ZTS,ZOETIS INC,-0.011385,501019,-0.011385,-0.003447
394,15720,2014-06-11,EIX,EDISON INTERNATIONAL,-0.011347,325811,-0.011347,-0.003447
395,57665,2014-06-11,NKE,NIKE INC,-0.015332,700581,-0.015332,-0.003447
396,13788,2014-06-12,ZTS,ZOETIS INC,-0.004357,501019,-0.004357,-0.006838
397,15720,2014-06-12,EIX,EDISON INTERNATIONAL,-0.002186,325811,-0.002186,-0.006838
398,57665,2014-06-12,NKE,NIKE INC,-0.004924,700581,-0.004924,-0.006838
399,13788,2014-06-13,ZTS,ZOETIS INC,0.004064,501019,0.004064,0.003143
400,15720,2014-06-13,EIX,EDISON INTERNATIONAL,0.002191,325811,0.002191,0.003143
401,57665,2014-06-13,NKE,NIKE INC,-0.002006,700581,-0.002006,0.003143
402,13788,2014-06-16,ZTS,ZOETIS INC,0.000311,501019,0.000311,0.000825
403,15720,2014-06-16,EIX,EDISON INTERNATIONAL,0.013117,325811,0.013117,0.000825
404,57665,2014-06-16,NKE,NIKE INC,-0.000938,700581,-0.000938,0.000825
405,13788,2014-06-17,ZTS,ZOETIS INC,0.021164,501019,0.021164,0.002241
406,15720,2014-06-17,EIX,EDISON INTERNATIONAL,0.0,325811,0.0,0.002241
407,57665,2014-06-17,NKE,NIKE INC,0.007243,700581,0.007243,0.002241
408,13788,2014-06-18,ZTS,ZOETIS INC,0.002438,501019,0.002438,0.007848
409,15720,2014-06-18,EIX,EDISON INTERNATIONAL,0.026974,325811,0.026974,0.007848
410,57665,2014-06-18,NKE,NIKE INC,0.014915,700581,0.014915,0.007848
411,13788,2014-06-19,ZTS,ZOETIS INC,-0.010337,501019,-0.010337,0.001311
412,15720,2014-06-19,EIX,EDISON INTERNATIONAL,0.012782,325811,0.012782,0.001311
413,57665,2014-06-19,NKE,NIKE INC,-0.007479,700581,-0.007479,0.001311
414,13788,2014-06-20,ZTS,ZOETIS INC,-0.002765,501019,-0.002765,0.001691
415,15720,2014-06-20,EIX,EDISON INTERNATIONAL,-0.004322,325811,-0.004322,0.001691
416,57665,2014-06-20,NKE,NIKE INC,-0.007139,700581,-0.007139,0.001691
417,13788,2014-06-23,ZTS,ZOETIS INC,0.005545,501019,0.005545,-1.9e-05
418,15720,2014-06-23,EIX,EDISON INTERNATIONAL,-0.000347,325811,-0.000347,-1.9e-05
419,57665,2014-06-23,NKE,NIKE INC,0.00466,700581,0.00466,-1.9e-05
420,13788,2014-06-24,ZTS,ZOETIS INC,-0.008272,501019,-0.008272,-0.006352
421,15720,2014-06-24,EIX,EDISON INTERNATIONAL,0.001911,325811,0.001911,-0.006352
422,57665,2014-06-24,NKE,NIKE INC,-0.006229,700581,-0.006229,-0.006352
423,13788,2014-06-25,ZTS,ZOETIS INC,0.0,501019,0.0,0.004824
424,15720,2014-06-25,EIX,EDISON INTERNATIONAL,0.003988,325811,0.003988,0.004824
425,57665,2014-06-25,NKE,NIKE INC,0.019872,700581,0.019872,0.004824
426,13788,2014-06-26,ZTS,ZOETIS INC,-0.004016,501019,-0.004016,-0.001148
427,15720,2014-06-26,EIX,EDISON INTERNATIONAL,0.000777,325811,-0.005353,-0.001148
428,57665,2014-06-26,NKE,NIKE INC,0.0051,700581,0.0051,-0.001148
429,13788,2014-06-27,ZTS,ZOETIS INC,0.004342,501019,0.004342,0.002066
430,15720,2014-06-27,EIX,EDISON INTERNATIONAL,-0.003993,325811,-0.003993,0.002066
431,57665,2014-06-27,NKE,NIKE INC,0.010669,700581,0.010669,0.002066
432,13788,2014-06-30,ZTS,ZOETIS INC,-0.003397,501019,-0.003397,-0.000311
433,15720,2014-06-30,EIX,EDISON INTERNATIONAL,0.012899,325811,0.012899,-0.000311
434,57665,2014-06-30,NKE,NIKE INC,-0.001673,700581,-0.001673,-0.000311
435,13788,2014-07-01,ZTS,ZOETIS INC,0.007437,501019,0.007437,0.006864
436,15720,2014-07-01,EIX,EDISON INTERNATIONAL,-0.009981,325811,-0.009981,0.006864
437,57665,2014-07-01,NKE,NIKE INC,0.005803,700581,0.005803,0.006864
438,13788,2014-07-02,ZTS,ZOETIS INC,0.007075,501019,0.007075,0.000656
439,15720,2014-07-02,EIX,EDISON INTERNATIONAL,-0.019294,325811,-0.019294,0.000656
440,57665,2014-07-02,NKE,NIKE INC,-0.002692,700581,-0.002692,0.000656
441,13788,2014-07-03,ZTS,ZOETIS INC,0.005192,501019,0.005192,0.005392
442,15720,2014-07-03,EIX,EDISON INTERNATIONAL,-0.010634,325811,-0.010634,0.005392
443,57665,2014-07-03,NKE,NIKE INC,0.008484,700581,0.008484,0.005392
444,13788,2014-07-07,ZTS,ZOETIS INC,-0.010635,501019,-0.010635,-0.003839
445,15720,2014-07-07,EIX,EDISON INTERNATIONAL,0.001254,325811,0.001254,-0.003839
446,57665,2014-07-07,NKE,NIKE INC,0.002549,700581,0.002549,-0.003839
447,13788,2014-07-08,ZTS,ZOETIS INC,-0.002457,501019,-0.002457,-0.006723
448,15720,2014-07-08,EIX,EDISON INTERNATIONAL,0.014851,325811,0.014851,-0.006723
449,57665,2014-07-08,NKE,NIKE INC,-0.01246,700581,-0.01246,-0.006723
450,13788,2014-07-09,ZTS,ZOETIS INC,-0.000616,501019,-0.000616,0.004662
451,15720,2014-07-09,EIX,EDISON INTERNATIONAL,-0.004937,325811,-0.004937,0.004662
452,57665,2014-07-09,NKE,NIKE INC,0.013133,700581,0.013133,0.004662
453,13788,2014-07-10,ZTS,ZOETIS INC,0.001848,501019,0.001848,-0.004144
454,15720,2014-07-10,EIX,EDISON INTERNATIONAL,0.009745,325811,0.009745,-0.004144
455,57665,2014-07-10,NKE,NIKE INC,-0.015123,700581,-0.015123,-0.004144
456,13788,2014-07-11,ZTS,ZOETIS INC,-0.004613,501019,-0.004613,0.001618
457,15720,2014-07-11,EIX,EDISON INTERNATIONAL,-0.006492,325811,-0.006492,0.001618
458,57665,2014-07-11,NKE,NIKE INC,-0.00271,700581,-0.00271,0.001618
459,13788,2014-07-14,ZTS,ZOETIS INC,0.011121,501019,0.011121,0.004856
460,15720,2014-07-14,EIX,EDISON INTERNATIONAL,-0.011657,325811,-0.011657,0.004856
461,57665,2014-07-14,NKE,NIKE INC,0.008539,700581,0.008539,0.004856
462,13788,2014-07-15,ZTS,ZOETIS INC,-0.010388,501019,-0.010388,-0.001933
463,15720,2014-07-15,EIX,EDISON INTERNATIONAL,0.010543,325811,0.010543,-0.001933
464,57665,2014-07-15,NKE,NIKE INC,0.001026,700581,0.001026,-0.001933
465,13788,2014-07-16,ZTS,ZOETIS INC,0.00741,501019,0.00741,0.004352
466,15720,2014-07-16,EIX,EDISON INTERNATIONAL,0.004421,325811,0.004421,0.004352
467,57665,2014-07-16,NKE,NIKE INC,-0.014225,700581,-0.014225,0.004352
468,13788,2014-07-17,ZTS,ZOETIS INC,-0.012872,501019,-0.012872,-0.011614
469,15720,2014-07-17,EIX,EDISON INTERNATIONAL,-0.004401,325811,-0.004401,-0.011614
470,57665,2014-07-17,NKE,NIKE INC,-0.00507,700581,-0.00507,-0.011614
471,13788,2014-07-18,ZTS,ZOETIS INC,0.014902,501019,0.014902,0.01024
472,15720,2014-07-18,EIX,EDISON INTERNATIONAL,0.009903,325811,0.009903,0.01024
473,57665,2014-07-18,NKE,NIKE INC,0.012936,700581,0.012936,0.01024
474,13788,2014-07-21,ZTS,ZOETIS INC,0.004894,501019,0.004894,-0.00226
475,15720,2014-07-21,EIX,EDISON INTERNATIONAL,-0.001926,325811,-0.001926,-0.00226
476,57665,2014-07-21,NKE,NIKE INC,-0.00903,700581,-0.00903,-0.00226
477,13788,2014-07-22,ZTS,ZOETIS INC,0.000609,501019,0.000609,0.00496
478,15720,2014-07-22,EIX,EDISON INTERNATIONAL,-0.000702,325811,-0.000702,0.00496
479,57665,2014-07-22,NKE,NIKE INC,0.002864,700581,0.002864,0.00496
480,13788,2014-07-23,ZTS,ZOETIS INC,-0.000913,501019,-0.000913,0.001766
481,15720,2014-07-23,EIX,EDISON INTERNATIONAL,-0.005442,325811,-0.005442,0.001766
482,57665,2014-07-23,NKE,NIKE INC,0.004284,700581,0.004284,0.001766
483,13788,2014-07-24,ZTS,ZOETIS INC,0.001523,501019,0.001523,0.000464
484,15720,2014-07-24,EIX,EDISON INTERNATIONAL,0.005472,325811,0.005472,0.000464
485,57665,2014-07-24,NKE,NIKE INC,0.015898,700581,0.015898,0.000464
486,13788,2014-07-25,ZTS,ZOETIS INC,-0.002128,501019,-0.002128,-0.004938
487,15720,2014-07-25,EIX,EDISON INTERNATIONAL,-0.005969,325811,-0.005969,-0.004938
488,57665,2014-07-25,NKE,NIKE INC,-0.011196,700581,-0.011196,-0.004938
489,13788,2014-07-28,ZTS,ZOETIS INC,0.001219,501019,0.001219,0.000228
490,15720,2014-07-28,EIX,EDISON INTERNATIONAL,0.015012,325811,0.015012,0.000228
491,57665,2014-07-28,NKE,NIKE INC,0.008749,700581,0.008749,0.000228
492,13788,2014-07-29,ZTS,ZOETIS INC,0.005173,501019,0.005173,-0.004485
493,15720,2014-07-29,EIX,EDISON INTERNATIONAL,-0.00783,325811,-0.00783,-0.004485
494,57665,2014-07-29,NKE,NIKE INC,-0.003827,700581,-0.003827,-0.004485
495,13788,2014-07-30,ZTS,ZOETIS INC,0.00333,501019,0.00333,0.000195
496,15720,2014-07-30,EIX,EDISON INTERNATIONAL,-0.021747,325811,-0.021747,0.000195
497,57665,2014-07-30,NKE,NIKE INC,0.019334,700581,0.019334,0.000195
498,13788,2014-07-31,ZTS,ZOETIS INC,-0.00694,501019,-0.00694,-0.019929
499,15720,2014-07-31,EIX,EDISON INTERNATIONAL,-0.017569,325811,-0.017569,-0.019929
500,57665,2014-07-31,NKE,NIKE INC,-0.031152,690740,-0.031152,-0.019929
501,13788,2014-08-01,ZTS,ZOETIS INC,-0.005166,501019,-0.005166,-0.002982
502,15720,2014-08-01,EIX,EDISON INTERNATIONAL,0.020803,325811,0.020803,-0.002982
503,57665,2014-08-01,NKE,NIKE INC,-0.004538,690740,-0.004538,-0.002982
504,13788,2014-08-04,ZTS,ZOETIS INC,0.015272,501019,0.015272,0.007143
505,15720,2014-08-04,EIX,EDISON INTERNATIONAL,-0.001966,325811,-0.001966,0.007143
506,57665,2014-08-04,NKE,NIKE INC,0.004949,690740,0.004949,0.007143
507,13788,2014-08-05,ZTS,ZOETIS INC,-0.030987,501019,-0.030987,-0.009499
508,15720,2014-08-05,EIX,EDISON INTERNATIONAL,-0.003224,325811,-0.003224,-0.009499
509,57665,2014-08-05,NKE,NIKE INC,-0.00311,690740,-0.00311,-0.009499
510,13788,2014-08-06,ZTS,ZOETIS INC,0.002794,501019,0.002794,0.000378
511,15720,2014-08-06,EIX,EDISON INTERNATIONAL,-0.014196,325811,-0.014196,0.000378
512,57665,2014-08-06,NKE,NIKE INC,0.00286,690740,0.00286,0.000378
513,13788,2014-08-07,ZTS,ZOETIS INC,-0.015789,501019,-0.015789,-0.005303
514,15720,2014-08-07,EIX,EDISON INTERNATIONAL,0.012577,325811,0.012577,-0.005303
515,57665,2014-08-07,NKE,NIKE INC,-0.010241,690740,-0.010241,-0.005303
516,13788,2014-08-08,ZTS,ZOETIS INC,0.016672,501019,0.016672,0.011524
517,15720,2014-08-08,EIX,EDISON INTERNATIONAL,0.024662,325811,0.024662,0.011524
518,57665,2014-08-08,NKE,NIKE INC,0.009299,690740,0.009299,0.011524
519,13788,2014-08-11,ZTS,ZOETIS INC,0.008663,501019,0.008663,0.002901
